year,title,score,passing,director,writer,producer,overall
1949.0,Little Women,3.0,1.0,0.0,1.0,0,1.0
1949.0,The Man on the Eiffel Tower,2.0,0.0,0.0,0.0,0,0.0
1949.0,Mighty Joe Young,0.0,0.0,0.0,1.0,0,1.0
1949.0,On the Town,3.0,1.0,0.0,1.0,0,1.0
1949.0,Pinky,3.0,1.0,0.0,0.0,0,0.0
1949.0,The Set-Up,0.0,0.0,0.0,0.0,0,0.0
1949.0,The Third Man,0.0,0.0,0.0,0.0,0,0.0
1949.0,Under Capricorn,3.0,1.0,0.0,0.0,0,0.0
1948.0,Act of Violence,2.0,0.0,0.0,0.0,0,0.0
1948.0,Bicycle Thieves,2.0,0.0,0.0,1.0,0,1.0
1948.0,Bonnie Prince Charlie,2.0,0.0,0.0,1.0,0,1.0
1948.0,Call Northside 777,1.0,0.0,0.0,0.0,0,0.0
1948.0,Casbah,1.0,0.0,0.0,0.0,0,0.0
1948.0,Command Decision,0.0,0.0,0.0,0.0,0,0.0
1948.0,Easter Parade,3.0,1.0,0.0,1.0,0,1.0
1948.0,Enchantment,3.0,1.0,0.0,0.0,0,0.0
1948.0,The Fuller Brush Man,1.0,0.0,0.0,0.0,0,0.0
1948.0,Hamlet,1.0,0.0,0.0,0.0,0,0.0
1948.0,I Remember Mama,3.0,1.0,0.0,0.0,0,0.0
1948.0,Joan of Arc,3.0,1.0,0.0,0.0,0,0.0
1948.0,Macbeth,1.0,0.0,0.0,0.0,0,0.0
1948.0,Mr. Blandings Builds His Dream House,3.0,1.0,0.0,0.0,0,0.0
1948.0,Red River,0.0,0.0,0.0,0.0,0,0.0
1948.0,The Red Shoes,3.0,1.0,0.0,0.0,0,0.0
1948.0,Rope,0.0,0.0,0.0,0.0,0,0.0
1948.0,Rudolph the Red-Nosed Reindeer,0.0,0.0,0.0,0.0,0,0.0
1948.0,The Snake Pit,3.0,1.0,0.0,0.0,0,0.0
1948.0,The Treasure of the Sierra Madre,0.0,0.0,0.0,0.0,0,0.0
1947.0,Black Narcissus,3.0,1.0,0.0,0.0,0,0.0
1947.0,Body and Soul,3.0,1.0,0.0,0.0,0,0.0
1947.0,Build My Gallows High,2.0,0.0,0.0,0.0,0,0.0
1947.0,Calendar Girl,2.0,0.0,0.0,1.0,0,1.0
1947.0,Crossfire,2.0,0.0,0.0,0.0,0,0.0
1947.0,Dishonored Lady,3.0,1.0,0.0,1.0,0,1.0
1947.0,The Egg and I,3.0,1.0,0.0,0.0,0,0.0
1947.0,The Exile,1.0,0.0,0.0,0.0,0,0.0
1947.0,The Ghost and Mrs. Muir,3.0,1.0,0.0,0.0,0,0.0
1947.0,Good News,2.0,0.0,0.0,1.0,0,1.0
1947.0,Gunfighters,2.0,0.0,0.0,0.0,0,0.0
1947.0,Nada,3.0,1.0,0.0,0.0,0,0.0
1947.0,Odd Man Out,2.0,0.0,0.0,0.0,0,0.0
1947.0,The Paradine Case,2.0,0.0,0.0,1.0,0,1.0
1947.0,The Shocking Miss Pilgrim,3.0,1.0,0.0,1.0,0,1.0
1946.0,The Best Years of Our Lives,2.0,0.0,0.0,0.0,0,0.0
1946.0,The Big Sleep,1.0,0.0,0.0,1.0,0,1.0
1946.0,The Chase,1.0,0.0,0.0,0.0,0,0.0
1946.0,The Dark Corner,1.0,0.0,0.0,0.0,0,0.0
1946.0,Deception,0.0,0.0,0.0,0.0,0,0.0
1946.0,Devotion,3.0,1.0,0.0,0.0,0,0.0
1946.0,Dressed to Kill,3.0,1.0,0.0,0.0,0,0.0
1946.0,Duel in the sun,2.0,0.0,0.0,0.0,0,0.0
1946.0,Gilda,0.0,0.0,0.0,1.0,1,2.0
1946.0,The Harvey Girls,3.0,1.0,0.0,0.0,0,0.0
1946.0,It's a Wonderful Life,3.0,1.0,0.0,1.0,0,1.0
1946.0,The Jolson Story,1.0,0.0,0.0,0.0,0,0.0
1946.0,My Darling Clementine,1.0,0.0,0.0,0.0,0,0.0
1946.0,Notorious,2.0,0.0,0.0,0.0,0,0.0
1946.0,The Postman Always Rings Twice,1.0,0.0,0.0,0.0,0,0.0
1946.0,Song of the South,2.0,0.0,0.0,0.0,0,0.0
1946.0,Stairway to Heaven,0.0,0.0,0.0,0.0,0,0.0
1946.0,The Strange Woman,3.0,1.0,0.0,0.0,0,0.0
1946.0,The Stranger,3.0,1.0,0.0,0.0,0,0.0
1946.0,Terror by Night,1.0,0.0,0.0,0.0,0,0.0
1946.0,Two Sisters from Boston,3.0,1.0,0.0,0.0,0,0.0
1946.0,The Years Between,3.0,1.0,0.0,1.0,0,1.0
1945.0,Along Came Jones,0.0,0.0,0.0,0.0,0,0.0
1945.0,Anchors Aweigh,0.0,0.0,0.0,1.0,0,1.0
1945.0,Brief Encounter,3.0,1.0,0.0,0.0,0,0.0
1945.0,Children of Paradise,2.0,0.0,0.0,0.0,0,0.0
1945.0,Dead of Night,3.0,1.0,0.0,0.0,0,0.0
1945.0,Detour,1.0,0.0,0.0,0.0,0,0.0
1945.0,The Enchanted Cottage,3.0,1.0,0.0,0.0,0,0.0
1945.0,I Know Where I'm Going,3.0,1.0,0.0,0.0,0,0.0
1945.0,Isle of the Dead,3.0,1.0,0.0,1.0,0,1.0
1945.0,Keep Your Powder Dry,3.0,1.0,0.0,1.0,0,1.0
1945.0,Les dames du Bois de Boulogne,3.0,1.0,0.0,0.0,0,0.0
1945.0,The Lost Weekend,2.0,0.0,0.0,0.0,0,0.0
1945.0,Mildred Pierce,3.0,1.0,0.0,0.0,0,0.0
1945.0,"Objective, Burma!",0.0,0.0,0.0,0.0,0,0.0
1945.0,The Red Dragon,1.0,0.0,0.0,0.0,0,0.0
1945.0,"Rome, Open City",3.0,1.0,0.0,0.0,0,0.0
1945.0,Scarlet Street,3.0,1.0,0.0,0.0,0,0.0
1945.0,The Seventh Veil,3.0,1.0,0.0,1.0,0,1.0
1945.0,Spellbound,3.0,1.0,0.0,0.0,0,0.0
1945.0,Thin Man Goes Home,2.0,0.0,0.0,0.0,0,0.0
1945.0,The Woman in Green,3.0,1.0,0.0,0.0,0,0.0
1944.0,A Canterbury Tale,3.0,1.0,0.0,0.0,0,0.0
1944.0,Arsenic and Old Lace,3.0,1.0,0.0,0.0,0,0.0
1944.0,Cover Girl,3.0,1.0,0.0,1.0,0,1.0
1944.0,Double Indemnity,3.0,1.0,0.0,0.0,0,0.0
1944.0,Hail the Conquering Hero,2.0,0.0,0.0,0.0,0,0.0
1944.0,I'll Be Seeing You,3.0,1.0,0.0,0.0,0,0.0
1944.0,Laura,3.0,1.0,0.0,1.0,0,1.0
1944.0,Lifeboat,3.0,1.0,0.0,0.0,0,0.0
1944.0,Meet Me in St. Louis,3.0,1.0,0.0,1.0,0,1.0
1944.0,Minstrel Man,1.0,0.0,0.0,0.0,0,0.0
1944.0,The Most Beautiful (Ichiban utsukushiku),3.0,1.0,0.0,0.0,0,0.0
1944.0,Mr. Skeffington,2.0,0.0,0.0,0.0,0,0.0
1944.0,National Velvet,3.0,1.0,0.0,1.0,0,1.0
1944.0,Since You Went Away,3.0,1.0,0.0,0.0,0,0.0
1944.0,The Three Caballeros,0.0,0.0,0.0,0.0,0,0.0
1944.0,To Have and Have Not,3.0,1.0,0.0,0.0,0,0.0
1944.0,Torment,0.0,0.0,0.0,0.0,0,0.0
1944.0,Window in the Window,1.0,0.0,0.0,0.0,0,0.0
1943.0,Angels of Sin,3.0,1.0,0.0,0.0,0,0.0
1943.0,China,3.0,1.0,0.0,0.0,0,0.0
1943.0,Cry 'Havoc',3.0,1.0,0.0,0.0,0,0.0
1943.0,Day of Wrath,3.0,1.0,0.0,0.0,0,0.0
1943.0,Fires Were Started,0.0,0.0,0.0,0.0,0,0.0
1943.0,Girl Crazy,1.0,0.0,0.0,0.0,0,0.0
1943.0,Guadalcanal Diary,0.0,0.0,0.0,0.0,0,0.0
1943.0,I Walked with a Zombie,3.0,1.0,0.0,0.0,0,0.0
1943.0,Judo Saga (Sanshiro Sugata),0.0,0.0,0.0,0.0,0,0.0
1943.0,La main du diable,1.0,0.0,0.0,0.0,0,0.0
1943.0,Le Corbeau: The Raven,3.0,1.0,0.0,0.0,0,0.0
1943.0,The Life and Death of Colonel Blimp,2.0,0.0,0.0,0.0,0,0.0
1943.0,The More the Merrier,1.0,0.0,0.0,0.0,0,0.0
1943.0,Old Acquaintance,3.0,1.0,0.0,1.0,0,1.0
1943.0,The Ox-Bow Incident,1.0,0.0,0.0,0.0,0,0.0
1943.0,Sahara,0.0,0.0,0.0,0.0,0,0.0
1943.0,The Seventh Victim,3.0,1.0,0.0,0.0,0,0.0
1943.0,Shadow of a Doubt,3.0,1.0,0.0,1.0,0,1.0
1943.0,The Sky's the Limit,1.0,0.0,0.0,0.0,0,0.0
1943.0,So Proudly We Hail!,3.0,1.0,0.0,0.0,0,0.0
1943.0,Tender Comrade,3.0,1.0,0.0,0.0,0,0.0
1943.0,Watch on the Rhine,3.0,1.0,0.0,1.0,0,1.0
1942.0,Bambi,1.0,0.0,0.0,0.0,0,0.0
1942.0,Black Dragons,0.0,0.0,0.0,0.0,0,0.0
1942.0,Casablanca,1.0,0.0,0.0,0.0,0,0.0
1942.0,Cat People,3.0,1.0,0.0,0.0,0,0.0
1942.0,The Corpse Vanishes,1.0,0.0,0.0,0.0,0,0.0
1942.0,For Me and My Gal,3.0,1.0,0.0,0.0,0,0.0
1942.0,I Married an Angel,3.0,1.0,0.0,1.0,0,1.0
1942.0,The Magnificent Ambersons,2.0,0.0,0.0,0.0,0,0.0
1942.0,The Major and the Minor,3.0,1.0,0.0,0.0,0,0.0
1942.0,The Man Who Came to Dinner,3.0,1.0,0.0,0.0,0,0.0
1942.0,Mrs. Miniver,3.0,1.0,0.0,1.0,0,1.0
1942.0,"Now, Voyager",3.0,1.0,0.0,0.0,0,0.0
1942.0,Saludos Amigos,0.0,0.0,0.0,0.0,0,0.0
1942.0,Sherlock Holmes and the Secret Weapon,1.0,0.0,0.0,0.0,0,0.0
1942.0,Son of Fury: The Story of Benjamin Blake,1.0,0.0,0.0,0.0,0,0.0
1942.0,Tales of Manhattan,2.0,0.0,0.0,0.0,0,0.0
1942.0,There Was a Father,0.0,0.0,0.0,0.0,0,0.0
1942.0,To Be or Not to Be,0.0,0.0,0.0,0.0,0,0.0
1942.0,Woman of the Year,3.0,1.0,0.0,0.0,0,0.0
1941.0,49th Parallel,0.0,0.0,0.0,0.0,0,0.0
1941.0,Buck Privates,3.0,1.0,0.0,0.0,0,0.0
1941.0,Cheers for Miss Bishop,3.0,1.0,0.0,1.0,0,1.0
1941.0,Citizen Kane,1.0,0.0,0.0,0.0,0,0.0
1941.0,The Devil and Miss Jones,3.0,1.0,0.0,0.0,0,0.0
1941.0,Dumbo,2.0,0.0,0.0,0.0,0,0.0
1941.0,High Sierra,1.0,0.0,0.0,0.0,0,0.0
1941.0,Hold That Ghost,3.0,1.0,0.0,0.0,0,0.0
1941.0,Ladies In Retirement,1.0,0.0,0.0,0.0,0,0.0
1941.0,The Lady Eve,2.0,0.0,0.0,0.0,0,0.0
1941.0,The Little Foxes,2.0,0.0,0.0,1.0,0,1.0
1941.0,The Maltese Falcon,1.0,0.0,0.0,0.0,0,0.0
1941.0,Meet John Doe,3.0,1.0,0.0,0.0,0,0.0
1941.0,Men of Boys Town,1.0,0.0,0.0,0.0,0,0.0
1941.0,Mr. Bug Goes to Town,1.0,0.0,0.0,0.0,0,0.0
1941.0,Murder by Invitation,3.0,1.0,0.0,0.0,0,0.0
1941.0,The Shanghai Gesture,3.0,1.0,0.0,0.0,0,0.0
1941.0,Sullivan's Travels,3.0,1.0,0.0,0.0,0,0.0
1941.0,Sun valley serenade,0.0,0.0,0.0,0.0,0,0.0
1941.0,Suspicion,3.0,1.0,0.0,1.0,0,1.0
1941.0,Two-Faced Woman,2.0,0.0,0.0,1.0,0,1.0
1941.0,The Wolf Man,2.0,0.0,0.0,0.0,0,0.0
1940.0,A Chump at Oxford,0.0,0.0,0.0,0.0,0,0.0
1940.0,"All This, and Heaven Too",2.0,0.0,0.0,0.0,0,0.0
1940.0,Anne Of Windy Poplars,3.0,1.0,0.0,0.0,0,0.0
1940.0,The Ape,3.0,1.0,0.0,0.0,0,0.0
1940.0,Boom Town,1.0,0.0,0.0,0.0,0,0.0
1940.0,Chamber of Horrors / Door with the Seven Locks,2.0,0.0,0.0,0.0,0,0.0
1940.0,Comrade X,2.0,0.0,0.0,0.0,0,0.0
1940.0,"Dance, Girl, Dance",3.0,1.0,1.0,0.0,0,1.0
1940.0,Fantasia,0.0,0.0,0.0,0.0,0,0.0
1940.0,Foreign Correspondent,1.0,0.0,0.0,1.0,0,1.0
1940.0,Gaslight,3.0,1.0,0.0,0.0,0,0.0
1940.0,The Grapes of Wrath,3.0,1.0,0.0,0.0,0,0.0
1940.0,The Great Dictator,3.0,1.0,0.0,0.0,0,0.0
1940.0,His Girl Friday,3.0,1.0,0.0,0.0,0,0.0
1940.0,Knute Rockne All American,1.0,0.0,0.0,0.0,0,0.0
1940.0,The Last Alarm,3.0,1.0,0.0,0.0,0,0.0
1940.0,The Letter,2.0,0.0,0.0,0.0,0,0.0
1940.0,The Mortal Storm,3.0,1.0,0.0,1.0,0,1.0
1940.0,The Philadelphia Story,3.0,1.0,0.0,0.0,0,0.0
1940.0,Pinocchio,1.0,0.0,0.0,0.0,0,0.0
1940.0,Pride and Prejudice,3.0,1.0,0.0,1.0,0,1.0
1940.0,Primrose Path,3.0,1.0,0.0,0.0,0,0.0
1940.0,Rebecca,3.0,1.0,0.0,1.0,0,1.0
1940.0,The Return of Frank James,0.0,0.0,0.0,0.0,0,0.0
1940.0,Santa Fe Trail,1.0,0.0,0.0,1.0,0,1.0
1940.0,The Sea Hawk,3.0,1.0,0.0,0.0,0,0.0
1940.0,The Shop Around the Corner,3.0,1.0,0.0,0.0,0,0.0
1940.0,Strange Cargo,0.0,0.0,0.0,1.0,0,1.0
1940.0,The Thief of Bagdad,0.0,0.0,0.0,0.0,0,0.0
1939.0,The Adventures of Sherlock Holmes,3.0,1.0,0.0,0.0,0,0.0
1939.0,At the Circus,2.0,0.0,0.0,0.0,0,0.0
1939.0,Babes in Arms,3.0,1.0,0.0,0.0,0,0.0
1939.0,Dark Victory,3.0,1.0,0.0,0.0,0,0.0
1939.0,Destry Rides Again,3.0,1.0,0.0,0.0,0,0.0
1939.0,Dodge City,2.0,0.0,0.0,0.0,0,0.0
1939.0,Drums Along the Mohawk,2.0,0.0,0.0,1.0,0,1.0
1939.0,Essex and Elizabeth,2.0,0.0,0.0,0.0,0,0.0
1939.0,The Flying Deuces,0.0,0.0,0.0,0.0,0,0.0
1939.0,Gone with the Wind,3.0,1.0,0.0,1.0,0,1.0
1939.0,"Goodbye, Mr. Chips",2.0,0.0,0.0,1.0,0,1.0
1939.0,The Gorilla,3.0,1.0,0.0,0.0,0,0.0
1939.0,The Hunchback of Notre Dame,0.0,0.0,0.0,1.0,0,1.0
1939.0,Jamaica Inn,3.0,1.0,0.0,1.0,0,1.0
1939.0,Jesse James,2.0,0.0,0.0,0.0,0,0.0
1939.0,Juarez,2.0,0.0,0.0,0.0,0,0.0
1939.0,Mr. Smith Goes to Washington,2.0,0.0,0.0,0.0,0,0.0
1939.0,Mr. Wong in Chinatown,1.0,0.0,0.0,0.0,0,0.0
1939.0,Nancy Drew... Reporter,3.0,1.0,0.0,0.0,0,0.0
1939.0,Ninotchka,3.0,1.0,0.0,0.0,0,0.0
1939.0,Of Mice and Men,1.0,0.0,0.0,0.0,0,0.0
1939.0,The Rules of the Game,3.0,1.0,0.0,0.0,0,0.0
1939.0,Stagecoach,3.0,1.0,0.0,0.0,0,0.0
1939.0,The Story of Alexander Graham Bell,2.0,0.0,0.0,0.0,0,0.0
1939.0,The Wizard of Oz,3.0,1.0,0.0,1.0,0,1.0
1939.0,The Women,3.0,1.0,0.0,1.0,0,1.0
1939.0,Young Mr. Lincoln,2.0,0.0,0.0,0.0,0,0.0
1938.0,The Adventures of Robin Hood,2.0,0.0,0.0,0.0,0,0.0
1938.0,Angels with Dirty Faces,1.0,0.0,0.0,0.0,0,0.0
1938.0,The Baker's Wife,1.0,0.0,0.0,0.0,0,0.0
1938.0,Bluebeard's Eighth Wife,2.0,0.0,0.0,0.0,0,0.0
1938.0,Boys Town,0.0,0.0,0.0,1.0,0,1.0
1938.0,Bringing Up Baby,3.0,1.0,0.0,1.0,0,1.0
1938.0,Carefree,2.0,0.0,0.0,0.0,0,0.0
1938.0,The Dawn Patrol,0.0,0.0,0.0,0.0,0,0.0
1938.0,Four Daughters,3.0,1.0,0.0,1.0,0,1.0
1938.0,Holiday,3.0,1.0,0.0,0.0,0,0.0
1938.0,Jezebel,2.0,0.0,0.0,0.0,0,0.0
1938.0,The Lady Vanishes,3.0,1.0,0.0,1.0,0,1.0
1938.0,The Mad Miss Manton,3.0,1.0,0.0,0.0,0,0.0
1938.0,"Mr. Wong, Detective",1.0,0.0,0.0,0.0,0,0.0
1938.0,The Sisters,2.0,0.0,0.0,0.0,0,0.0
1937.0,A Day at the Races,2.0,0.0,0.0,0.0,0,0.0
1937.0,The Awful Truth,3.0,1.0,0.0,1.0,0,1.0
1937.0,Conquest,2.0,0.0,0.0,1.0,0,1.0
1937.0,The Girl Was Young,3.0,1.0,0.0,1.0,0,1.0
1937.0,Knight Without Armor,2.0,0.0,0.0,1.0,0,1.0
1937.0,The Life of Emile Zola,1.0,0.0,0.0,0.0,0,0.0
1937.0,Lost Horizon,2.0,0.0,0.0,0.0,0,0.0
1937.0,Make Way for Tomorrow,3.0,1.0,0.0,1.0,0,1.0
1937.0,Marked Woman,3.0,1.0,0.0,0.0,0,0.0
1937.0,Murder at the Baskervilles (Silver Blaze),1.0,0.0,0.0,0.0,0,0.0
1937.0,Nothing Sacred,0.0,0.0,0.0,0.0,0,0.0
1937.0,Parnell,2.0,0.0,0.0,0.0,0,0.0
1937.0,Pepe le Moko,2.0,0.0,0.0,0.0,0,0.0
1937.0,The Prisoner of Zenda,1.0,0.0,0.0,0.0,0,0.0
1937.0,Shall We Dance,1.0,0.0,0.0,0.0,0,0.0
1937.0,Snow White and the Seven Dwarfs,3.0,1.0,0.0,1.0,0,1.0
1937.0,Stage Door,3.0,1.0,0.0,1.0,0,1.0
1937.0,Stella Dallas,3.0,1.0,0.0,1.0,0,1.0
1937.0,Topper,2.0,0.0,0.0,0.0,0,0.0
1936.0,Born to Dance,3.0,1.0,0.0,0.0,0,0.0
1936.0,Bullets or Ballots,3.0,1.0,0.0,0.0,0,0.0
1936.0,Camille,3.0,1.0,0.0,1.0,0,1.0
1936.0,The Charge of the Light Brigade,1.0,0.0,0.0,0.0,0,0.0
1936.0,Dracula's Daughter,3.0,1.0,0.0,0.0,0,0.0
1936.0,Earthworm Tractors,1.0,0.0,0.0,0.0,0,0.0
1936.0,Fury,2.0,0.0,0.0,0.0,0,0.0
1936.0,The Great Ziegfeld,3.0,1.0,0.0,0.0,0,0.0
1936.0,The Mandarin Mystery,3.0,1.0,0.0,0.0,0,0.0
1936.0,Modern Times,0.0,0.0,0.0,0.0,0,0.0
1936.0,Mr. Deeds Goes to Town,3.0,1.0,0.0,0.0,0,0.0
1936.0,My Man Godfrey,2.0,0.0,0.0,0.0,0,0.0
1936.0,The Only Son,3.0,1.0,0.0,0.0,0,0.0
1936.0,Osaka Elegy,3.0,1.0,0.0,0.0,0,0.0
1936.0,Pennies from Heaven,3.0,1.0,0.0,0.0,0,0.0
1936.0,The Petrified Forest,3.0,1.0,0.0,0.0,0,0.0
1936.0,Revolt of the Zombies,0.0,0.0,0.0,0.0,0,0.0
1936.0,Sabotage,3.0,1.0,0.0,1.0,0,1.0
1936.0,San Francisco,1.0,0.0,0.0,1.0,0,1.0
1936.0,Secret Agent,3.0,1.0,0.0,1.0,0,1.0
1936.0,Swing Time,1.0,0.0,0.0,0.0,0,0.0
1936.0,Theodora Goes Wild,3.0,1.0,0.0,0.0,0,0.0
1936.0,These Three,2.0,0.0,0.0,1.0,0,1.0
1936.0,Wife vs. Secretary,2.0,0.0,0.0,1.0,0,1.0
1935.0,The 39 Steps,3.0,1.0,0.0,1.0,0,1.0
1935.0,A Night At The Opera,1.0,0.0,0.0,0.0,0,0.0
1935.0,Anna Karenina,2.0,0.0,0.0,1.0,0,1.0
1935.0,The Bride of Frankenstein,3.0,1.0,0.0,0.0,0,0.0
1935.0,The Lady in Scarlet,2.0,0.0,0.0,0.0,0,0.0
1935.0,Mad Love,2.0,0.0,0.0,0.0,0,0.0
1935.0,Magnificent Obsession,3.0,1.0,0.0,1.0,0,1.0
1935.0,Mutiny on the Bounty,1.0,0.0,0.0,0.0,0,0.0
1935.0,Naughty Marietta,3.0,1.0,0.0,1.0,0,1.0
1935.0,The Riverside Murder,2.0,0.0,0.0,0.0,0,0.0
1935.0,Roberta,3.0,1.0,0.0,1.0,0,1.0
1935.0,Top Hat,2.0,0.0,0.0,0.0,0,0.0
1934.0,The Cat's-Paw,1.0,0.0,0.0,0.0,0,0.0
1934.0,Cleopatra,1.0,0.0,0.0,0.0,0,0.0
1934.0,The Count of Monte Cristo,1.0,0.0,0.0,0.0,0,0.0
1934.0,Evelyn Prentice,3.0,1.0,0.0,0.0,0,0.0
1934.0,Imitation of Life,3.0,1.0,0.0,0.0,0,0.0
1934.0,It Happened One Night,3.0,1.0,0.0,0.0,0,0.0
1934.0,L'atalante,0.0,0.0,0.0,0.0,0,0.0
1934.0,Lost in the Stratosphere,2.0,0.0,0.0,0.0,0,0.0
1934.0,The Lost Patrol,0.0,0.0,0.0,0.0,0,0.0
1934.0,The Man Who Knew Too Much,3.0,1.0,0.0,0.0,0,0.0
1934.0,Maniac,3.0,1.0,0.0,0.0,0,0.0
1934.0,Of Human Bondage,1.0,0.0,0.0,0.0,0,0.0
1934.0,The Painted Veil,1.0,0.0,0.0,1.0,0,1.0
1934.0,The Scarlet Empress,3.0,1.0,0.0,0.0,0,0.0
1934.0,Search for Beauty,3.0,1.0,0.0,0.0,0,0.0
1934.0,Spitfire,3.0,1.0,0.0,1.0,0,1.0
1933.0,42nd Street,3.0,1.0,0.0,0.0,0,0.0
1933.0,A Study in Scarlet,3.0,1.0,0.0,0.0,0,0.0
1933.0,Baby Face,3.0,1.0,0.0,0.0,0,0.0
1933.0,Cavalcade,3.0,1.0,0.0,0.0,0,0.0
1933.0,Day of Reckoning,3.0,1.0,0.0,0.0,0,0.0
1933.0,Design for Living,1.0,0.0,0.0,0.0,0,0.0
1933.0,Duck Soup,1.0,0.0,0.0,0.0,0,0.0
1933.0,Female,3.0,1.0,0.0,0.0,0,0.0
1933.0,Footlight Parade,3.0,1.0,0.0,0.0,0,0.0
1933.0,Gold Diggers of 1933,3.0,1.0,0.0,0.0,0,0.0
1933.0,The Invisible Man,1.0,0.0,0.0,0.0,0,0.0
1933.0,King Kong,0.0,0.0,0.0,1.0,0,1.0
1933.0,Little Women,3.0,1.0,0.0,1.0,0,1.0
1933.0,The Private Life of Henry VIII.,1.0,0.0,0.0,0.0,0,0.0
1933.0,Queen Christina,3.0,1.0,0.0,1.0,0,1.0
1933.0,Tomorrow at Seven,3.0,1.0,0.0,0.0,0,0.0
1933.0,The Vampire Bat,3.0,1.0,0.0,0.0,0,0.0
1932.0,The Age of Consent,2.0,0.0,0.0,1.0,0,1.0
1932.0,The Blue Light (Das Blaue Licht),1.0,0.0,1.0,1.0,1,3.0
1932.0,Boudu Saved from Drowning,1.0,0.0,0.0,0.0,0,0.0
1932.0,The Death Kiss,1.0,0.0,0.0,0.0,0,0.0
1932.0,Freaks,2.0,0.0,0.0,0.0,0,0.0
1932.0,The Girl from Calgary,2.0,0.0,0.0,0.0,0,0.0
1932.0,Grand Hotel,3.0,1.0,0.0,1.0,0,1.0
1932.0,Horse Feathers,1.0,0.0,0.0,0.0,0,0.0
1932.0,I Am a Fugitive from a Chain Gang,1.0,0.0,0.0,0.0,0,0.0
1932.0,"I Was Born, But...",1.0,0.0,0.0,0.0,0,0.0
1932.0,Island of Lost Souls,1.0,0.0,0.0,0.0,0,0.0
1932.0,Love Me Tonight,2.0,0.0,0.0,0.0,0,0.0
1932.0,Merrily We Go to Hell,3.0,1.0,1.0,0.0,0,1.0
1932.0,The Most Dangerous Game,0.0,0.0,0.0,0.0,0,0.0
1932.0,Number 17,0.0,0.0,0.0,1.0,0,1.0
1932.0,The Old Dark House,3.0,1.0,0.0,0.0,0,0.0
1932.0,Red-Headed Woman,3.0,1.0,0.0,1.0,0,1.0
1932.0,Scarface,1.0,0.0,0.0,0.0,0,0.0
1932.0,Shanghai Express,3.0,1.0,0.0,0.0,0,0.0
1932.0,Thirteen Women,3.0,1.0,0.0,0.0,0,0.0
1932.0,Three on a Match,3.0,1.0,0.0,0.0,0,0.0
1932.0,Vampyr,3.0,1.0,0.0,0.0,0,0.0
1932.0,White Zombie,0.0,0.0,0.0,0.0,0,0.0
1931.0,A Nous la Liberte,1.0,0.0,0.0,0.0,0,0.0
1931.0,The Cheat,3.0,1.0,0.0,0.0,0,0.0
1931.0,Cimarron,3.0,1.0,0.0,0.0,0,0.0
1931.0,City Lights,3.0,1.0,0.0,0.0,0,0.0
1931.0,Dracula,2.0,0.0,0.0,0.0,0,0.0
1931.0,Frankenstein,1.0,0.0,0.0,0.0,0,0.0
1931.0,Indiscreet,3.0,1.0,0.0,0.0,0,0.0
1931.0,La Chienne,3.0,1.0,0.0,0.0,0,0.0
1931.0,The Last Flight,0.0,0.0,0.0,0.0,0,0.0
1931.0,Little Caesar,1.0,0.0,0.0,0.0,0,0.0
1931.0,M,3.0,1.0,0.0,1.0,0,1.0
1931.0,Mädchen in Uniform,3.0,1.0,1.0,1.0,0,2.0
1931.0,Mata Hari,3.0,1.0,0.0,0.0,0,0.0
1931.0,Monkey Business,1.0,0.0,0.0,0.0,0,0.0
1931.0,Night Nurse,3.0,1.0,0.0,0.0,0,0.0
1931.0,Pardon Us,0.0,0.0,0.0,0.0,0,0.0
1931.0,The Public Enemy,3.0,1.0,0.0,0.0,0,0.0
1931.0,Rich and Strange [East of Shanghai],2.0,0.0,0.0,1.0,0,1.0
1931.0,The Skin Game,3.0,1.0,0.0,1.0,0,1.0
1931.0,The Smiling Lieutenant,2.0,0.0,0.0,0.0,0,0.0
1931.0,Tabu: A Story of the South Seas,0.0,0.0,0.0,0.0,0,0.0
1930.0,All Quiet on the Western Front,0.0,0.0,0.0,0.0,0,0.0
1930.0,Animal Crackers,3.0,1.0,0.0,0.0,0,0.0
1930.0,Anna Christie,3.0,1.0,0.0,1.0,0,1.0
1930.0,The Bat Whispers,3.0,1.0,0.0,0.0,0,0.0
1930.0,Be Yourself,2.0,0.0,0.0,0.0,0,0.0
1930.0,The Blue Angel,1.0,0.0,0.0,0.0,0,0.0
1930.0,L'Age d'Or,0.0,0.0,0.0,0.0,1,1.0
1930.0,Ladies of Leisure,3.0,1.0,0.0,0.0,0,0.0
1930.0,Min and Bill,3.0,1.0,0.0,1.0,0,1.0
1930.0,Morocco,1.0,0.0,0.0,0.0,0,0.0
1930.0,Murder!,3.0,1.0,0.0,1.0,0,1.0
1929.0,Blackmail,2.0,0.0,0.0,0.0,0,0.0
1929.0,Broadway Melody,3.0,1.0,0.0,0.0,0,0.0
1929.0,The Cocoanuts,2.0,0.0,0.0,0.0,0,0.0
1929.0,Juno and the Paycock [The Shame of Mary Boyle],3.0,1.0,0.0,1.0,0,1.0
1929.0,Man with a Movie Camera,0.0,0.0,0.0,0.0,0,0.0
1929.0,Pandora's Box (Die Büchse der Pandora),3.0,1.0,0.0,0.0,0,0.0
1929.0,Throw of the Dice,0.0,0.0,0.0,0.0,0,0.0
1929.0,Un chien andalou,0.0,0.0,0.0,0.0,0,0.0
